TR_L2C
0.0296857,-0.999554,-0.00320841,-0.159969
0.0428218,0.00447862,-0.999073,-0.103335
0.998642,0.0295207,0.0429356,-0.130917
0,0,0,1

reproj_rmse_x,reproj_rmse_y,reproj_rmse_total
6.97635,0.892319,7.03319,
