TR_L2C
0.00778562,-0.99996,0.00449151,-0.0712048
0.014363,-0.00437935,-0.999887,-0.000255551
0.999867,0.00784925,0.0143284,-0.168547
0,0,0,1

reproj_rmse_x,reproj_rmse_y,reproj_rmse_total
5.85549,1.09335,5.95669,
