TR_L2C
0.00846411,-0.999948,0.00572765,-0.0735567
0.00801254,-0.00565985,-0.999952,0.0286155
0.999932,0.0085096,0.00796421,-0.19663
0,0,0,1

reproj_rmse_x,reproj_rmse_y,reproj_rmse_total
5.79969,1.08909,5.90106,
